,truth,error
1254,2300,7
1255,2300,7
1256,2300,7
1257,2300,7
1258,2300,7
1259,2300,7
1260,2300,7
1261,2300,7
1262,2300,7
1263,2300,7
1264,2300,7
1265,2300,7
1266,2300,7
1267,2300,7
1268,2300,8
1269,2300,7
1270,2300,8
1271,2300,7
1272,2300,8
1273,2300,8
1274,2300,8
1275,2300,7
1276,2300,7
1277,2300,7
1278,2300,7
1279,2300,7
1280,2300,7
1281,2300,6
1282,2300,7
1283,2300,6
1284,2300,7
1285,2300,7
1286,2300,7
1287,2300,7
1288,2300,7
1289,2300,7
1290,2300,7
1291,2300,7
1292,2300,7
1293,2300,6
1294,2300,6
1295,2300,5
1296,2300,6
1297,2300,5
1298,2300,6
1299,2300,6
1300,2400,8
1301,2400,8
1302,2400,8
1303,2400,7
1304,2400,7
1305,2400,6
1306,2400,6
1307,2400,6
1308,2400,6
1309,2400,7
1310,2400,7
1311,2400,7
1312,2400,7
1313,2400,8
1314,2400,8
1315,2400,8
1316,2400,9
1317,2400,9
1318,2400,8
1319,2400,8
1320,2400,7
1321,2400,7
1322,2400,7
1323,2400,7
1324,2400,8
1325,2400,8
1326,2400,8
1327,2400,8
1328,2400,7
1329,2400,8
1330,2400,7
1331,2400,8
1332,2400,8
1333,2400,8
1334,2400,8
1335,2400,8
1336,2400,8
1337,2400,9
1338,2400,8
1339,2400,9
1340,2400,9
1341,2400,9
1342,2400,8
1343,2400,9
1344,2400,8
1345,2400,9
1346,2400,9
1347,2400,9
1348,2400,9
1349,2400,9
1350,2400,9
1351,2400,9
1352,2400,9
1353,2400,9
1354,2400,9
1355,2400,9
1356,2400,9
1357,2400,9
1358,2400,9
1359,2400,9
1360,2400,9
1361,2400,9
1362,2400,9
1363,2400,9
1364,2400,9
1365,2400,9
1366,2400,10
1367,2400,10
1368,2400,10
1369,2400,10
1370,2400,9
1371,2400,9
1372,2400,9
1373,2400,9
1374,2400,9
1375,2400,9
1376,2400,9
1377,2400,9
1378,2400,9
1379,2400,9
1380,2400,9
